Country,discipline,Time_Interval,Papers
Kenya,Psychology,1973-1977,4.5
Kenya,Psychology,1978-1982,5.0
Kenya,Psychology,1983-1987,14.166666666666643
Kenya,Psychology,1988-1992,13.616666666666646
Kenya,Psychology,1993-1997,12.916666666666659
Kenya,Psychology,1998-2002,10.345238095238086
Kenya,Psychology,2003-2007,15.996428571428547
Kenya,Psychology,2008-2012,16.652380952380916
Kenya,Psychology,2013-2017,31.670883100885238
Kenya,Social Sciences,1973-1977,38.916666666666664
Kenya,Social Sciences,1978-1982,65.69444444444443
Kenya,Social Sciences,1983-1987,54.499999999999986
Kenya,Social Sciences,1988-1992,59.73333333333331
Kenya,Social Sciences,1993-1997,75.44999999999996
Kenya,Social Sciences,1998-2002,104.85833333333316
Kenya,Social Sciences,2003-2007,89.0047619047618
Kenya,Social Sciences,2008-2012,174.50168067226846
Kenya,Social Sciences,2013-2017,240.49239232989166
Kiribati,Biology,2013-2017,1.1999999999999988
Kiribati,Biomedical Research,2008-2012,0.0833333333333333
Kiribati,Biomedical Research,2013-2017,0.188034188034188
Kiribati,Clinical Medicine,1983-1987,0.333333333333333
Kiribati,Clinical Medicine,2013-2017,2.583333333333332
Kiribati,Earth and Space,1983-1987,0.5
Kiribati,Earth and Space,2003-2007,0.6959706959706958
Kiribati,Earth and Space,2013-2017,0.6768115942028982
Kiribati,Engineering and Technology,2013-2017,0.666666666666666
Kiribati,Health,2003-2007,0.25
Kiribati,Health,2013-2017,0.285714285714285
Kiribati,Professional Fields,1983-1987,1.0
Kiribati,Professional Fields,1988-1992,0.5
Kiribati,Social Sciences,1993-1997,0.333333333333333
Kiribati,Social Sciences,2013-2017,0.521825396825395
Kuwait,Arts,2003-2007,1.0
Kuwait,Arts,2008-2012,3.833333333333333
Kuwait,Arts,2013-2017,3.333333333333333
Kuwait,Biology,1973-1977,13.83333333333333
Kuwait,Biology,1978-1982,32.08333333333333
Kuwait,Biology,1983-1987,42.749999999999986
Kuwait,Biology,1988-1992,84.24999999999999
Kuwait,Biology,1993-1997,65.41666666666666
Kuwait,Biology,1998-2002,84.73333333333332
Kuwait,Biology,2003-2007,68.01666666666662
Kuwait,Biology,2008-2012,78.38452380952376
Kuwait,Biology,2013-2017,100.47898890325348
Kuwait,Biomedical Research,1973-1977,5.833333333333333
Kuwait,Biomedical Research,1978-1982,55.499999999999986
Kuwait,Biomedical Research,1983-1987,137.76666666666662
Kuwait,Biomedical Research,1988-1992,179.92499999999987
Kuwait,Biomedical Research,1993-1997,129.12681159420265
Kuwait,Biomedical Research,1998-2002,247.20579004328974
Kuwait,Biomedical Research,2003-2007,232.1949364361124
Kuwait,Biomedical Research,2008-2012,259.3157761421931
Kuwait,Biomedical Research,2013-2017,249.50264227525656
Kuwait,Chemistry,1973-1977,61.66666666666666
Kuwait,Chemistry,1978-1982,105.66666666666666
Kuwait,Chemistry,1983-1987,121.83333333333331
Kuwait,Chemistry,1988-1992,115.99999999999999
Kuwait,Chemistry,1993-1997,132.33333333333312
Kuwait,Chemistry,1998-2002,145.98333333333318
Kuwait,Chemistry,2003-2007,170.34444444444426
Kuwait,Chemistry,2008-2012,178.07619047619
Kuwait,Chemistry,2013-2017,142.04054834054807
Kuwait,Clinical Medicine,1973-1977,74.99999999999997
Kuwait,Clinical Medicine,1978-1982,184.49999999999997
Kuwait,Clinical Medicine,1983-1987,472.1520202020199
Kuwait,Clinical Medicine,1988-1992,589.9587301587296
Kuwait,Clinical Medicine,1993-1997,339.7650849150848
Kuwait,Clinical Medicine,1998-2002,732.814285714285
Kuwait,Clinical Medicine,2003-2007,817.3629545892694
Kuwait,Clinical Medicine,2008-2012,925.2349220370261
Kuwait,Clinical Medicine,2013-2017,729.3699916511747
Kuwait,Earth and Space,1973-1977,0.5
Kuwait,Earth and Space,1978-1982,25.5
Kuwait,Earth and Space,1983-1987,113.99999999999993
Kuwait,Earth and Space,1988-1992,140.99999999999994
Kuwait,Earth and Space,1993-1997,159.23333333333312
Kuwait,Earth and Space,1998-2002,115.44999999999979
Kuwait,Earth and Space,2003-2007,92.73596491228051
Kuwait,Earth and Space,2008-2012,102.57983405483367
Kuwait,Earth and Space,2013-2017,128.08936293175395
Kuwait,Engineering and Technology,1973-1977,15.833333333333332
Kuwait,Engineering and Technology,1978-1982,78.24999999999999
Kuwait,Engineering and Technology,1983-1987,213.15476190476184
Kuwait,Engineering and Technology,1988-1992,317.7499999999998
Kuwait,Engineering and Technology,1993-1997,457.5833333333328
Kuwait,Engineering and Technology,1998-2002,545.8333333333325
Kuwait,Engineering and Technology,2003-2007,458.66666666666566
Kuwait,Engineering and Technology,2008-2012,530.1527777777765
Kuwait,Engineering and Technology,2013-2017,564.0718253968238
Kuwait,Health,1973-1977,1.0
Kuwait,Health,1978-1982,0.833333333333333
Kuwait,Health,1983-1987,2.5
Kuwait,Health,1988-1992,9.16666666666666
Kuwait,Health,1993-1997,8.16666666666666
Kuwait,Health,1998-2002,18.199999999999996
Kuwait,Health,2003-2007,29.60833333333331
Kuwait,Health,2008-2012,39.3333333333333
Kuwait,Health,2013-2017,42.60596087843584
Kuwait,Humanities,1978-1982,3.5
Kuwait,Humanities,1983-1987,6.0
Kuwait,Humanities,1988-1992,12.0
Kuwait,Humanities,1993-1997,14.0
Kuwait,Humanities,1998-2002,11.0
Kuwait,Humanities,2003-2007,9.0
Kuwait,Humanities,2008-2012,27.166666666666664
Kuwait,Humanities,2013-2017,25.5
Kuwait,Mathematics,1973-1977,5.5
Kuwait,Mathematics,1978-1982,28.333333333333332
Kuwait,Mathematics,1983-1987,76.91666666666666
Kuwait,Mathematics,1988-1992,83.16666666666659
Kuwait,Mathematics,1993-1997,60.83333333333327
Kuwait,Mathematics,1998-2002,109.7499999999999
Kuwait,Mathematics,2003-2007,83.66666666666661
Kuwait,Mathematics,2008-2012,105.36666666666642
Kuwait,Mathematics,2013-2017,131.38333333333304
Kuwait,Physics,1973-1977,10.03333333333333
Kuwait,Physics,1978-1982,29.58333333333331
Kuwait,Physics,1983-1987,52.999999999999964
Kuwait,Physics,1988-1992,56.16666666666666
Kuwait,Physics,1993-1997,59.74999999999997
Kuwait,Physics,1998-2002,74.0833333333333
Kuwait,Physics,2003-2007,56.409523809523776
Kuwait,Physics,2008-2012,76.89999999999993
Kuwait,Physics,2013-2017,100.9992063492062
Kuwait,Professional Fields,1973-1977,4.5
Kuwait,Professional Fields,1978-1982,26.5
Kuwait,Professional Fields,1983-1987,21.0
Kuwait,Professional Fields,1988-1992,20.53333333333333
Kuwait,Professional Fields,1993-1997,15.74999999999999
Kuwait,Professional Fields,1998-2002,42.249999999999986
Kuwait,Professional Fields,2003-2007,39.33333333333332
Kuwait,Professional Fields,2008-2012,65.86666666666662
Kuwait,Professional Fields,2013-2017,105.71532887402435
Kuwait,Psychology,1973-1977,1.0
Kuwait,Psychology,1978-1982,6.333333333333333
Kuwait,Psychology,1983-1987,6.75
Kuwait,Psychology,1988-1992,13.33333333333333
Kuwait,Psychology,1993-1997,19.08333333333333
Kuwait,Psychology,1998-2002,29.58333333333333
Kuwait,Psychology,2003-2007,66.18115942028975
Kuwait,Psychology,2008-2012,26.04166666666665
Kuwait,Psychology,2013-2017,14.798779461279459
Kuwait,Social Sciences,1973-1977,8.333333333333332
Kuwait,Social Sciences,1978-1982,12.833333333333332
Kuwait,Social Sciences,1983-1987,13.5
Kuwait,Social Sciences,1988-1992,24.83333333333333
Kuwait,Social Sciences,1993-1997,27.166666666666664
Kuwait,Social Sciences,1998-2002,18.7
Kuwait,Social Sciences,2003-2007,28.66666666666666
Kuwait,Social Sciences,2008-2012,36.007575757575744
Kuwait,Social Sciences,2013-2017,61.03333333333324
Kyrgyzstan,Biology,1993-1997,4.333333333333333
Kyrgyzstan,Biology,1998-2002,1.5
Kyrgyzstan,Biology,2003-2007,3.166666666666666
Kyrgyzstan,Biology,2008-2012,8.439682539682536
Kyrgyzstan,Biology,2013-2017,25.102380952380887
Kyrgyzstan,Biomedical Research,1988-1992,0.333333333333333
Kyrgyzstan,Biomedical Research,1993-1997,17.98333333333333
Kyrgyzstan,Biomedical Research,1998-2002,4.083333333333333
Kyrgyzstan,Biomedical Research,2003-2007,3.199999999999998
Kyrgyzstan,Biomedical Research,2008-2012,10.183333333333325
Kyrgyzstan,Biomedical Research,2013-2017,12.285492457210339
Kyrgyzstan,Chemistry,1988-1992,6.0
Kyrgyzstan,Chemistry,1993-1997,15.666666666666654
Kyrgyzstan,Chemistry,1998-2002,11.166666666666666
Kyrgyzstan,Chemistry,2003-2007,8.149999999999999
Kyrgyzstan,Chemistry,2008-2012,11.909523809523797
Kyrgyzstan,Chemistry,2013-2017,9.79682539682538
Kyrgyzstan,Clinical Medicine,1988-1992,5.0
Kyrgyzstan,Clinical Medicine,1993-1997,23.89285714285714
Kyrgyzstan,Clinical Medicine,1998-2002,7.714285714285706
Kyrgyzstan,Clinical Medicine,2003-2007,18.079304029304023
Kyrgyzstan,Clinical Medicine,2008-2012,35.05442288864145
Kyrgyzstan,Clinical Medicine,2013-2017,49.30537985756208
Kyrgyzstan,Earth and Space,1988-1992,1.0
Kyrgyzstan,Earth and Space,1993-1997,12.74999999999999
Kyrgyzstan,Earth and Space,1998-2002,32.70555555555543
Kyrgyzstan,Earth and Space,2003-2007,29.5706349206349
Kyrgyzstan,Earth and Space,2008-2012,30.791941391941332
Kyrgyzstan,Earth and Space,2013-2017,50.60327450327443
Kyrgyzstan,Engineering and Technology,1988-1992,3.0
Kyrgyzstan,Engineering and Technology,1993-1997,9.291666666666666
Kyrgyzstan,Engineering and Technology,1998-2002,8.95
Kyrgyzstan,Engineering and Technology,2003-2007,14.116666666666665
Kyrgyzstan,Engineering and Technology,2008-2012,19.467857142857127
Kyrgyzstan,Engineering and Technology,2013-2017,15.109523809523804
Kyrgyzstan,Health,1998-2002,1.0
Kyrgyzstan,Health,2003-2007,0.5555555555555545
Kyrgyzstan,Health,2008-2012,3.130158730158728
Kyrgyzstan,Health,2013-2017,2.754761904761902
Kyrgyzstan,Humanities,1993-1997,3.0
Kyrgyzstan,Humanities,2008-2012,2.0
Kyrgyzstan,Humanities,2013-2017,5.0
Kyrgyzstan,Mathematics,1993-1997,3.0
Kyrgyzstan,Mathematics,1998-2002,2.0
Kyrgyzstan,Mathematics,2003-2007,6.0
Kyrgyzstan,Mathematics,2008-2012,6.392857142857142
Kyrgyzstan,Mathematics,2013-2017,13.083333333333325
Kyrgyzstan,Physics,1988-1992,1.0
Kyrgyzstan,Physics,1993-1997,24.25
Kyrgyzstan,Physics,1998-2002,52.3428571428571
Kyrgyzstan,Physics,2003-2007,35.2333333333333
Kyrgyzstan,Physics,2008-2012,27.60952380952377
Kyrgyzstan,Physics,2013-2017,20.749999999999968
Kyrgyzstan,Professional Fields,2003-2007,2.5
Kyrgyzstan,Professional Fields,2008-2012,2.766666666666665
Kyrgyzstan,Professional Fields,2013-2017,2.5
Kyrgyzstan,Psychology,1988-1992,1.0
Kyrgyzstan,Psychology,1993-1997,1.0
Kyrgyzstan,Psychology,2008-2012,1.166666666666666
Kyrgyzstan,Psychology,2013-2017,4.726190476190471
Kyrgyzstan,Social Sciences,1993-1997,2.0
Kyrgyzstan,Social Sciences,1998-2002,8.949999999999998
Kyrgyzstan,Social Sciences,2003-2007,8.666666666666666
Kyrgyzstan,Social Sciences,2008-2012,7.866666666666665
Kyrgyzstan,Social Sciences,2013-2017,18.200457071815112
Laos,Arts,2008-2012,0.5
Laos,Arts,2013-2017,0.333333333333333
Laos,Biology,1983-1987,1.0
Laos,Biology,1988-1992,2.33333333333333
Laos,Biology,1993-1997,2.833333333333333
Laos,Biology,1998-2002,11.588888888888876
Laos,Biology,2003-2007,21.733669108669087
Laos,Biology,2008-2012,43.36188034188027
Laos,Biology,2013-2017,51.74753165741061
Laos,Biomedical Research,1993-1997,0.5
Laos,Biomedical Research,1998-2002,1.559523809523808
Laos,Biomedical Research,2003-2007,4.81336996336996
Laos,Biomedical Research,2008-2012,19.9290188855978
Laos,Biomedical Research,2013-2017,37.694298475494236
Laos,Chemistry,1988-1992,0.45
Laos,Chemistry,1993-1997,0.4
Laos,Chemistry,2003-2007,1.0
Laos,Chemistry,2008-2012,1.6999999999999988
Laos,Chemistry,2013-2017,1.066666666666666
Laos,Clinical Medicine,1973-1977,1.0
Laos,Clinical Medicine,1978-1982,2.333333333333333
Laos,Clinical Medicine,1988-1992,0.833333333333333
Laos,Clinical Medicine,1993-1997,1.25
Laos,Clinical Medicine,1998-2002,8.149999999999993
Laos,Clinical Medicine,2003-2007,32.68066378066373
Laos,Clinical Medicine,2008-2012,67.09915223665216
Laos,Clinical Medicine,2013-2017,87.47382133030501
Laos,Earth and Space,1983-1987,0.5
Laos,Earth and Space,1993-1997,0.666666666666666
Laos,Earth and Space,1998-2002,1.5
Laos,Earth and Space,2003-2007,9.977777777777758
Laos,Earth and Space,2008-2012,13.056746031746009
Laos,Earth and Space,2013-2017,34.11601731601726
Laos,Engineering and Technology,1988-1992,0.5
Laos,Engineering and Technology,2008-2012,3.583333333333331
Laos,Engineering and Technology,2013-2017,5.128571428571426
Laos,Health,1998-2002,3.333333333333333
Laos,Health,2003-2007,4.316666666666666
Laos,Health,2008-2012,11.969047619047606
Laos,Health,2013-2017,21.085736975442835
Laos,Mathematics,2008-2012,0.2
Laos,Mathematics,2013-2017,0.111111111111111
Laos,Physics,1998-2002,0.25
Laos,Physics,2003-2007,0.333333333333332
Laos,Physics,2008-2012,1.166666666666666
Laos,Physics,2013-2017,0.333333333333333
Laos,Professional Fields,2008-2012,2.666666666666666
Laos,Professional Fields,2013-2017,4.333333333333332
Laos,Psychology,1993-1997,0.4
Laos,Psychology,1998-2002,1.0
Laos,Psychology,2013-2017,0.952380952380951
Laos,Social Sciences,1988-1992,0.25
Laos,Social Sciences,2003-2007,1.642857142857142
Laos,Social Sciences,2008-2012,12.599999999999982
Laos,Social Sciences,2013-2017,21.861706349206322
Latvia,Arts,1993-1997,0.5
Latvia,Arts,1998-2002,2.0
Latvia,Arts,2008-2012,7.5
Latvia,Arts,2013-2017,7.333333333333333
Latvia,Biology,1988-1992,1.0
Latvia,Biology,1993-1997,24.5
Latvia,Biology,1998-2002,54.85952380952379
Latvia,Biology,2003-2007,43.77247474747469
Latvia,Biology,2008-2012,89.65624284320285
Latvia,Biology,2013-2017,223.61313231160608
Latvia,Biomedical Research,1988-1992,5.5
Latvia,Biomedical Research,1993-1997,92.36666666666659
Latvia,Biomedical Research,1998-2002,102.92515793385341
Latvia,Biomedical Research,2003-2007,97.60418267369472
Latvia,Biomedical Research,2008-2012,103.3520224462797
Latvia,Biomedical Research,2013-2017,178.75873711652363
Latvia,Chemistry,1988-1992,119.49999999999993
Latvia,Chemistry,1993-1997,378.4999999999994
Latvia,Chemistry,1998-2002,346.24999999999943
Latvia,Chemistry,2003-2007,280.0261904761899
Latvia,Chemistry,2008-2012,259.2499999999994
Latvia,Chemistry,2013-2017,381.2309523809515
Latvia,Clinical Medicine,1988-1992,29.78333333333333
Latvia,Clinical Medicine,1993-1997,54.84700271479928
Latvia,Clinical Medicine,1998-2002,90.94542581601397
Latvia,Clinical Medicine,2003-2007,94.18940401703544
Latvia,Clinical Medicine,2008-2012,189.86046694945406
Latvia,Clinical Medicine,2013-2017,266.2663170177004
Latvia,Earth and Space,1988-1992,1.833333333333333
Latvia,Earth and Space,1993-1997,40.23333333333332
Latvia,Earth and Space,1998-2002,41.61515151515148
Latvia,Earth and Space,2003-2007,32.507532467532414
Latvia,Earth and Space,2008-2012,71.13755223534622
Latvia,Earth and Space,2013-2017,115.25732344413102
Latvia,Engineering and Technology,1988-1992,14.49999999999999
Latvia,Engineering and Technology,1993-1997,174.23333333333312
Latvia,Engineering and Technology,1998-2002,238.24999999999955
Latvia,Engineering and Technology,2003-2007,182.10476190476152
Latvia,Engineering and Technology,2008-2012,471.9265873015865
Latvia,Engineering and Technology,2013-2017,403.04065030854747
Latvia,Health,1993-1997,2.0
Latvia,Health,1998-2002,1.1666666666666639
Latvia,Health,2003-2007,8.549999999999999
Latvia,Health,2008-2012,5.346464646464644
Latvia,Health,2013-2017,15.4303011316169
Latvia,Humanities,1993-1997,5.0
Latvia,Humanities,1998-2002,4.0
Latvia,Humanities,2003-2007,3.0
Latvia,Humanities,2008-2012,11.833333333333332
Latvia,Humanities,2013-2017,21.91666666666666
Latvia,Mathematics,1988-1992,3.0
Latvia,Mathematics,1993-1997,20.33333333333333
Latvia,Mathematics,1998-2002,28.333333333333332
Latvia,Mathematics,2003-2007,34.66666666666666
Latvia,Mathematics,2008-2012,75.41666666666666
Latvia,Mathematics,2013-2017,69.72619047619035
Latvia,Physics,1988-1992,24.33333333333323
Latvia,Physics,1993-1997,262.982514707514
Latvia,Physics,1998-2002,257.77342379842304
Latvia,Physics,2003-2007,224.2610250860246
Latvia,Physics,2008-2012,309.69768744327473
Latvia,Physics,2013-2017,283.00561057470486
Latvia,Professional Fields,1993-1997,5.1666666666666625
Latvia,Professional Fields,1998-2002,1.166666666666666
Latvia,Professional Fields,2003-2007,5.666666666666665
Latvia,Professional Fields,2008-2012,22.181901431901412
Latvia,Professional Fields,2013-2017,33.6322370865849
Latvia,Psychology,1993-1997,4.5
Latvia,Psychology,1998-2002,4.0
Latvia,Psychology,2003-2007,2.211394557823129
Latvia,Psychology,2008-2012,4.607782515991464
Latvia,Psychology,2013-2017,10.293048128342244
Latvia,Social Sciences,1988-1992,4.0
Latvia,Social Sciences,1993-1997,13.99999999999999
Latvia,Social Sciences,1998-2002,10.666666666666655
Latvia,Social Sciences,2003-2007,27.53333333333333
Latvia,Social Sciences,2008-2012,80.74999999999993
Latvia,Social Sciences,2013-2017,81.40762244291652
Lesotho,Biology,1978-1982,3.0
Lesotho,Biology,1983-1987,7.0
Lesotho,Biology,1988-1992,4.611111111111111
Lesotho,Biology,1993-1997,5.666666666666666
Lesotho,Biology,1998-2002,8.2
Lesotho,Biology,2003-2007,0.333333333333333
Lesotho,Biology,2008-2012,6.133333333333329
Lesotho,Biology,2013-2017,4.776923076923073
Lesotho,Biomedical Research,1973-1977,4.833333333333333
Lesotho,Biomedical Research,1978-1982,0.333333333333333
Lesotho,Biomedical Research,1988-1992,0.5
Lesotho,Biomedical Research,1998-2002,1.5
Lesotho,Biomedical Research,2003-2007,0.583333333333333
Lesotho,Biomedical Research,2008-2012,5.483333333333326
Lesotho,Biomedical Research,2013-2017,3.8666666666666663
Lesotho,Chemistry,1973-1977,3.0
Lesotho,Chemistry,1978-1982,5.0
Lesotho,Chemistry,1983-1987,2.0
Lesotho,Chemistry,1988-1992,1.0
Lesotho,Chemistry,1993-1997,2.833333333333333
Lesotho,Chemistry,1998-2002,1.0
Lesotho,Chemistry,2003-2007,2.5
Lesotho,Chemistry,2008-2012,3.416666666666666
Lesotho,Chemistry,2013-2017,6.499999999999996
Lesotho,Clinical Medicine,1973-1977,4.5
Lesotho,Clinical Medicine,1978-1982,3.166666666666663
Lesotho,Clinical Medicine,1983-1987,8.866666666666665
Lesotho,Clinical Medicine,1988-1992,4.966666666666666
Lesotho,Clinical Medicine,1993-1997,5.199999999999998
Lesotho,Clinical Medicine,1998-2002,1.5352564102564088
Lesotho,Clinical Medicine,2003-2007,2.226190476190475
Lesotho,Clinical Medicine,2008-2012,7.691269841269834
Lesotho,Clinical Medicine,2013-2017,12.678318034040906
Lesotho,Earth and Space,1973-1977,2.0
Lesotho,Earth and Space,1978-1982,0.333333333333333
Lesotho,Earth and Space,1983-1987,4.0
Lesotho,Earth and Space,1988-1992,1.5
Lesotho,Earth and Space,1998-2002,0.75
Lesotho,Earth and Space,2003-2007,1.6916666666666658
Lesotho,Earth and Space,2008-2012,2.083333333333333
Lesotho,Earth and Space,2013-2017,2.999999999999993
Lesotho,Engineering and Technology,1983-1987,2.0
Lesotho,Engineering and Technology,1988-1992,10.0
Lesotho,Engineering and Technology,1993-1997,4.5
Lesotho,Engineering and Technology,1998-2002,2.333333333333333
Lesotho,Engineering and Technology,2003-2007,2.2
Lesotho,Engineering and Technology,2008-2012,5.499999999999986
Lesotho,Engineering and Technology,2013-2017,1.333333333333333
Lesotho,Health,1988-1992,0.2
Lesotho,Health,1993-1997,0.65
Lesotho,Health,2003-2007,1.278571428571426
